Results Table 1,,,,,,,,,,,,,,,,,
,Specimen label,,,,,,,,,,,,,,,,
666.94,11.1158,0.1919,,,,,,,,,,,,,,,
666.96,11.116,0.1928,,,,,,,,,,,,,,,
666.98,11.1165,0.1932,,,,,,,,,,,,,,,
667,11.1167,0.1917,,,,,,,,,,,,,,,
667.02,11.1171,0.193,,,,,,,,,,,,,,,
667.04,11.1175,0.1916,,,,,,,,,,,,,,,
667.06,11.1177,0.193,,,,,,,,,,,,,,,
667.08,11.1181,0.1923,,,,,,,,,,,,,,,
667.1,11.1183,0.1919,,,,,,,,,,,,,,,
667.12,11.1187,0.1937,,,,,,,,,,,,,,,
667.14,11.119,0.1919,,,,,,,,,,,,,,,
667.16,11.1194,0.193,,,,,,,,,,,,,,,
667.18,11.1198,0.1931,,,,,,,,,,,,,,,
667.2,11.12,0.1928,,,,,,,,,,,,,,,
667.22,11.1202,0.1926,,,,,,,,,,,,,,,
667.24,11.1206,0.1931,,,,,,,,,,,,,,,
667.26,11.1208,0.1924,,,,,,,,,,,,,,,
667.28,11.1212,0.1938,,,,,,,,,,,,,,,
667.3,11.1217,0.194,,,,,,,,,,,,,,,
667.32,11.1219,0.1921,,,,,,,,,,,,,,,
667.34,11.1223,0.1935,,,,,,,,,,,,,,,
667.36,11.1225,0.1928,,,,,,,,,,,,,,,
667.38,11.1229,0.1924,,,,,,,,,,,,,,,
667.4,11.1231,0.1943,,,,,,,,,,,,,,,
667.42,11.1235,0.1935,,,,,,,,,,,,,,,
667.44,11.124,0.1927,,,,,,,,,,,,,,,
667.46,11.1242,0.1934,,,,,,,,,,,,,,,
667.48,11.1246,0.1926,,,,,,,,,,,,,,,
667.5,11.1248,0.1928,,,,,,,,,,,,,,,
667.52,11.1252,0.1926,,,,,,,,,,,,,,,
667.54,11.1256,0.193,,,,,,,,,,,,,,,
667.56,11.1258,0.1939,,,,,,,,,,,,,,,
667.58,11.1262,0.1932,,,,,,,,,,,,,,,
667.6,11.1267,0.1934,,,,,,,,,,,,,,,
667.62,11.1269,0.1936,,,,,,,,,,,,,,,
667.64,11.1273,0.1929,,,,,,,,,,,,,,,
667.66,11.1277,0.1946,,,,,,,,,,,,,,,
667.68,11.1281,0.1938,,,,,,,,,,,,,,,
667.7,11.1283,0.1924,,,,,,,,,,,,,,,
667.72,11.1287,0.194,,,,,,,,,,,,,,,
667.74,11.129,0.1925,,,,,,,,,,,,,,,
667.76,11.1294,0.1924,,,,,,,,,,,,,,,
667.78,11.1298,0.1941,,,,,,,,,,,,,,,
667.8,11.13,0.1918,,,,,,,,,,,,,,,
667.82,11.1304,0.1937,,,,,,,,,,,,,,,
667.84,11.1306,0.1925,,,,,,,,,,,,,,,
667.86,11.131,0.193,,,,,,,,,,,,,,,
667.88,11.1315,0.1937,,,,,,,,,,,,,,,
667.9,11.1317,0.1923,,,,,,,,,,,,,,,
667.92,11.1321,0.1932,,,,,,,,,,,,,,,
667.94,11.1325,0.1939,,,,,,,,,,,,,,,
667.96,11.1327,0.1938,,,,,,,,,,,,,,,
667.98,11.1331,0.1939,,,,,,,,,,,,,,,
668,11.1335,0.1938,,,,,,,,,,,,,,,
668.02,11.1337,0.1933,,,,,,,,,,,,,,,
668.04,11.1342,0.193,,,,,,,,,,,,,,,
668.06,11.1346,0.1926,,,,,,,,,,,,,,,
668.08,11.135,0.1929,,,,,,,,,,,,,,,
668.1,11.1352,0.1937,,,,,,,,,,,,,,,
668.12,11.1356,0.1922,,,,,,,,,,,,,,,
668.14,11.136,0.1927,,,,,,,,,,,,,,,
668.16,11.1362,0.1936,,,,,,,,,,,,,,,
668.18,11.1367,0.193,,,,,,,,,,,,,,,
668.2,11.1369,0.1936,,,,,,,,,,,,,,,
668.22,11.1373,0.1927,,,,,,,,,,,,,,,
668.24,11.1377,0.1932,,,,,,,,,,,,,,,
668.26,11.1379,0.1938,,,,,,,,,,,,,,,
668.28,11.1383,0.1918,,,,,,,,,,,,,,,
668.3,11.1385,0.1932,,,,,,,,,,,,,,,
668.32,11.139,0.1932,,,,,,,,,,,,,,,
668.34,11.1392,0.1928,,,,,,,,,,,,,,,
668.36,11.1396,0.1934,,,,,,,,,,,,,,,
668.38,11.1398,0.194,,,,,,,,,,,,,,,
668.4,11.1402,0.1929,,,,,,,,,,,,,,,
668.42,11.1404,0.1931,,,,,,,,,,,,,,,
668.44,11.1408,0.193,,,,,,,,,,,,,,,
668.46,11.1412,0.1926,,,,,,,,,,,,,,,
668.48,11.1415,0.1953,,,,,,,,,,,,,,,
668.5,11.1419,0.1932,,,,,,,,,,,,,,,
668.52,11.1421,0.1937,,,,,,,,,,,,,,,
668.54,11.1425,0.1939,,,,,,,,,,,,,,,
668.56,11.1429,0.1924,,,,,,,,,,,,,,,
668.58,11.1431,0.1941,,,,,,,,,,,,,,,
668.6,11.1435,0.1925,,,,,,,,,,,,,,,
668.62,11.1437,0.1933,,,,,,,,,,,,,,,
668.64,11.1442,0.1934,,,,,,,,,,,,,,,
668.66,11.1446,0.1928,,,,,,,,,,,,,,,
668.68,11.1448,0.1936,,,,,,,,,,,,,,,
668.7,11.1452,0.1929,,,,,,,,,,,,,,,
668.72,11.1454,0.1931,,,,,,,,,,,,,,,
668.74,11.1458,0.1932,,,,,,,,,,,,,,,
668.76,11.1462,0.193,,,,,,,,,,,,,,,
668.78,11.1465,0.1931,,,,,,,,,,,,,,,
668.8,11.1469,0.1933,,,,,,,,,,,,,,,
668.82,11.1471,0.1922,,,,,,,,,,,,,,,
668.84,11.1475,0.1938,,,,,,,,,,,,,,,
668.86,11.1479,0.1943,,,,,,,,,,,,,,,
668.88,11.1481,0.1936,,,,,,,,,,,,,,,
668.9,11.1485,0.1933,,,,,,,,,,,,,,,
668.92,11.1487,0.1938,,,,,,,,,,,,,,,
668.94,11.1492,0.193,,,,,,,,,,,,,,,
668.96,11.1494,0.194,,,,,,,,,,,,,,,
668.98,11.1496,0.1931,,,,,,,,,,,,,,,
669,11.15,0.1938,,,,,,,,,,,,,,,
669.02,11.1502,0.1942,,,,,,,,,,,,,,,
669.04,11.1506,0.1925,,,,,,,,,,,,,,,
669.06,11.151,0.1942,,,,,,,,,,,,,,,
669.08,11.1512,0.1935,,,,,,,,,,,,,,,
669.1,11.1515,0.1933,,,,,,,,,,,,,,,
669.12,11.1519,0.1938,,,,,,,,,,,,,,,
669.14,11.1521,0.1934,,,,,,,,,,,,,,,
669.16,11.1525,0.1943,,,,,,,,,,,,,,,
669.18,11.1529,0.1948,,,,,,,,,,,,,,,
669.2,11.1531,0.1934,,,,,,,,,,,,,,,
669.22,11.1535,0.1939,,,,,,,,,,,,,,,
669.24,11.154,0.1943,,,,,,,,,,,,,,,
669.26,11.1542,0.1927,,,,,,,,,,,,,,,
669.28,11.1546,0.1941,,,,,,,,,,,,,,,
669.3,11.1548,0.1941,,,,,,,,,,,,,,,
669.32,11.1552,0.1941,,,,,,,,,,,,,,,
669.34,11.1554,0.1938,,,,,,,,,,,,,,,
669.36,11.1558,0.1931,,,,,,,,,,,,,,,
669.38,11.1562,0.1944,,,,,,,,,,,,,,,
669.4,11.1565,0.1931,,,,,,,,,,,,,,,
669.42,11.1569,0.1934,,,,,,,,,,,,,,,
669.44,11.1571,0.1944,,,,,,,,,,,,,,,
669.46,11.1575,0.1937,,,,,,,,,,,,,,,
669.48,11.1579,0.1941,,,,,,,,,,,,,,,
669.5,11.1581,0.1942,,,,,,,,,,,,,,,
669.52,11.1585,0.1931,,,,,,,,,,,,,,,
669.54,11.1587,0.1941,,,,,,,,,,,,,,,
669.56,11.1592,0.1938,,,,,,,,,,,,,,,
669.58,11.1594,0.1934,,,,,,,,,,,,,,,
669.6,11.1598,0.1937,,,,,,,,,,,,,,,
669.62,11.16,0.1943,,,,,,,,,,,,,,,
669.64,11.1604,0.1933,,,,,,,,,,,,,,,
669.66,11.1608,0.1949,,,,,,,,,,,,,,,
669.68,11.161,0.1944,,,,,,,,,,,,,,,
669.7,11.1615,0.1925,,,,,,,,,,,,,,,
669.72,11.1617,0.1945,,,,,,,,,,,,,,,
669.74,11.1621,0.1936,,,,,,,,,,,,,,,
669.76,11.1625,0.1945,,,,,,,,,,,,,,,
669.78,11.1629,0.1954,,,,,,,,,,,,,,,
669.8,11.1631,0.194,,,,,,,,,,,,,,,
669.82,11.1633,0.1941,,,,,,,,,,,,,,,
669.84,11.1637,0.1936,,,,,,,,,,,,,,,
669.86,11.1642,0.1941,,,,,,,,,,,,,,,
669.88,11.1644,0.1946,,,,,,,,,,,,,,,
669.9,11.1648,0.1947,,,,,,,,,,,,,,,
669.92,11.1652,0.1932,,,,,,,,,,,,,,,
669.94,11.1654,0.1938,,,,,,,,,,,,,,,
669.96,11.1658,0.1941,,,,,,,,,,,,,,,
669.98,11.1662,0.1942,,,,,,,,,,,,,,,
670,11.1665,0.1934,,,,,,,,,,,,,,,
670.02,11.1669,0.1927,,,,,,,,,,,,,,,
670.04,11.1673,0.1949,,,,,,,,,,,,,,,
670.06,11.1675,0.1931,,,,,,,,,,,,,,,
670.08,11.1679,0.1927,,,,,,,,,,,,,,,
670.1,11.1683,0.1942,,,,,,,,,,,,,,,
670.12,11.1685,0.1928,,,,,,,,,,,,,,,
670.14,11.169,0.1941,,,,,,,,,,,,,,,
670.16,11.1692,0.1945,,,,,,,,,,,,,,,
670.18,11.1696,0.1946,,,,,,,,,,,,,,,
670.2,11.17,0.1948,,,,,,,,,,,,,,,
670.22,11.1702,0.1929,,,,,,,,,,,,,,,
670.24,11.1706,0.1934,,,,,,,,,,,,,,,
670.26,11.1708,0.1954,,,,,,,,,,,,,,,
670.28,11.1712,0.1941,,,,,,,,,,,,,,,
670.3,11.1717,0.1942,,,,,,,,,,,,,,,
670.32,11.1719,0.1947,,,,,,,,,,,,,,,
670.34,11.1723,0.1931,,,,,,,,,,,,,,,
670.36,11.1725,0.1937,,,,,,,,,,,,,,,
670.38,11.1729,0.1943,,,,,,,,,,,,,,,
670.4,11.1733,0.1942,,,,,,,,,,,,,,,
670.42,11.1737,0.1952,,,,,,,,,,,,,,,
670.44,11.174,0.1938,,,,,,,,,,,,,,,
670.46,11.1744,0.1939,,,,,,,,,,,,,,,
670.48,11.1746,0.1949,,,,,,,,,,,,,,,
670.5,11.175,0.1931,,,,,,,,,,,,,,,
670.52,11.1754,0.1941,,,,,,,,,,,,,,,
670.54,11.1758,0.1936,,,,,,,,,,,,,,,
670.56,11.176,0.1938,,,,,,,,,,,,,,,
670.58,11.1765,0.1943,,,,,,,,,,,,,,,
670.6,11.1767,0.1942,,,,,,,,,,,,,,,
670.62,11.1771,0.1945,,,,,,,,,,,,,,,
670.64,11.1775,0.1937,,,,,,,,,,,,,,,
670.66,11.1777,0.1936,,,,,,,,,,,,,,,
670.68,11.1781,0.1948,,,,,,,,,,,,,,,
670.7,11.1783,0.1948,,,,,,,,,,,,,,,
670.72,11.1787,0.1932,,,,,,,,,,,,,,,
670.74,11.179,0.1949,,,,,,,,,,,,,,,
670.76,11.1794,0.1943,,,,,,,,,,,,,,,
670.78,11.1798,0.1948,,,,,,,,,,,,,,,
670.8,11.18,0.1962,,,,,,,,,,,,,,,
670.82,11.1804,0.1932,,,,,,,,,,,,,,,
670.84,11.1806,0.1941,,,,,,,,,,,,,,,
670.86,11.181,0.1951,,,,,,,,,,,,,,,
670.88,11.1812,0.1937,,,,,,,,,,,,,,,
670.9,11.1817,0.1943,,,,,,,,,,,,,,,
670.92,11.1821,0.1943,,,,,,,,,,,,,,,
670.94,11.1823,0.1945,,,,,,,,,,,,,,,
670.96,11.1827,0.1953,,,,,,,,,,,,,,,
670.98,11.1829,0.1942,,,,,,,,,,,,,,,
671,11.1833,0.1935,,,,,,,,,,,,,,,
671.02,11.1835,0.1936,,,,,,,,,,,,,,,
671.04,11.184,0.1943,,,,,,,,,,,,,,,
671.06,11.1844,0.1945,,,,,,,,,,,,,,,
671.08,11.1846,0.1948,,,,,,,,,,,,,,,
671.1,11.185,0.1942,,,,,,,,,,,,,,,
671.12,11.1852,0.1944,,,,,,,,,,,,,,,
671.14,11.1856,0.1949,,,,,,,,,,,,,,,
671.16,11.186,0.1939,,,,,,,,,,,,,,,
671.18,11.1862,0.195,,,,,,,,,,,,,,,
671.2,11.1867,0.1932,,,,,,,,,,,,,,,
671.22,11.1869,0.1944,,,,,,,,,,,,,,,
671.24,11.1873,0.1952,,,,,,,,,,,,,,,
671.26,11.1875,0.1938,,,,,,,,,,,,,,,
671.28,11.1879,0.1955,,,,,,,,,,,,,,,
671.3,11.1881,0.1934,,,,,,,,,,,,,,,
671.32,11.1885,0.195,,,,,,,,,,,,,,,
671.34,11.1887,0.1951,,,,,,,,,,,,,,,
671.36,11.1892,0.1933,,,,,,,,,,,,,,,
671.38,11.1894,0.1942,,,,,,,,,,,,,,,
671.4,11.1898,0.1952,,,,,,,,,,,,,,,
671.42,11.1902,0.1938,,,,,,,,,,,,,,,
671.44,11.1904,0.1941,,,,,,,,,,,,,,,
671.46,11.1908,0.1942,,,,,,,,,,,,,,,
671.48,11.191,0.1948,,,,,,,,,,,,,,,
671.5,11.1915,0.1955,,,,,,,,,,,,,,,
671.52,11.1919,0.1943,,,,,,,,,,,,,,,
671.54,11.1923,0.1953,,,,,,,,,,,,,,,
671.56,11.1925,0.1955,,,,,,,,,,,,,,,
671.58,11.1927,0.1943,,,,,,,,,,,,,,,
671.6,11.1931,0.1944,,,,,,,,,,,,,,,
671.62,11.1935,0.1943,,,,,,,,,,,,,,,
671.64,11.194,0.1942,,,,,,,,,,,,,,,
671.66,11.1942,0.195,,,,,,,,,,,,,,,
671.68,11.1946,0.1931,,,,,,,,,,,,,,,
671.7,11.1948,0.1942,,,,,,,,,,,,,,,
671.72,11.1952,0.1941,,,,,,,,,,,,,,,
671.74,11.1956,0.1934,,,,,,,,,,,,,,,
671.76,11.1958,0.1946,,,,,,,,,,,,,,,
671.78,11.1962,0.1942,,,,,,,,,,,,,,,
671.8,11.1965,0.195,,,,,,,,,,,,,,,
671.82,11.1969,0.1942,,,,,,,,,,,,,,,
671.84,11.1971,0.1938,,,,,,,,,,,,,,,
671.86,11.1975,0.1951,,,,,,,,,,,,,,,
671.88,11.1979,0.196,,,,,,,,,,,,,,,
671.9,11.1981,0.1942,,,,,,,,,,,,,,,
671.92,11.1985,0.1939,,,,,,,,,,,,,,,
671.94,11.1987,0.1944,,,,,,,,,,,,,,,
671.96,11.1992,0.1937,,,,,,,,,,,,,,,
671.98,11.1996,0.1963,,,,,,,,,,,,,,,
672,11.1998,0.1948,,,,,,,,,,,,,,,
672.02,11.2,0.1946,,,,,,,,,,,,,,,
672.04,11.2004,0.1958,,,,,,,,,,,,,,,
672.06,11.2006,0.1942,,,,,,,,,,,,,,,
672.08,11.201,0.1949,,,,,,,,,,,,,,,
672.1,11.2015,0.1938,,,,,,,,,,,,,,,
672.12,11.2017,0.1936,,,,,,,,,,,,,,,
672.14,11.2021,0.1941,,,,,,,,,,,,,,,
672.16,11.2025,0.1952,,,,,,,,,,,,,,,
672.18,11.2029,0.1957,,,,,,,,,,,,,,,
672.2,11.2031,0.1939,,,,,,,,,,,,,,,
672.22,11.2035,0.1941,,,,,,,,,,,,,,,
672.24,11.2037,0.1953,,,,,,,,,,,,,,,
672.26,11.2042,0.1957,,,,,,,,,,,,,,,
672.28,11.2046,0.1944,,,,,,,,,,,,,,,
672.3,11.2048,0.1944,,,,,,,,,,,,,,,
672.32,11.2052,0.1952,,,,,,,,,,,,,,,
672.34,11.2054,0.1951,,,,,,,,,,,,,,,
672.36,11.2058,0.1956,,,,,,,,,,,,,,,
672.38,11.2062,0.1944,,,,,,,,,,,,,,,
672.4,11.2065,0.1949,,,,,,,,,,,,,,,
672.42,11.2069,0.1966,,,,,,,,,,,,,,,
672.44,11.2073,0.1941,,,,,,,,,,,,,,,
672.46,11.2075,0.1957,,,,,,,,,,,,,,,
672.48,11.2079,0.1952,,,,,,,,,,,,,,,
672.5,11.2083,0.1947,,,,,,,,,,,,,,,
672.52,11.2085,0.1947,,,,,,,,,,,,,,,
672.54,11.209,0.1946,,,,,,,,,,,,,,,
672.56,11.2092,0.1957,,,,,,,,,,,,,,,
672.58,11.2096,0.1955,,,,,,,,,,,,,,,
672.6,11.21,0.1948,,,,,,,,,,,,,,,
672.62,11.2102,0.1954,,,,,,,,,,,,,,,
672.64,11.2106,0.1949,,,,,,,,,,,,,,,
672.66,11.2108,0.1945,,,,,,,,,,,,,,,
672.68,11.2112,0.1957,,,,,,,,,,,,,,,
672.7,11.2117,0.195,,,,,,,,,,,,,,,
672.72,11.2119,0.194,,,,,,,,,,,,,,,
672.74,11.2123,0.1959,,,,,,,,,,,,,,,
672.76,11.2125,0.1957,,,,,,,,,,,,,,,
672.78,11.2129,0.1953,,,,,,,,,,,,,,,
672.8,11.2133,0.1958,,,,,,,,,,,,,,,
672.82,11.2137,0.1947,,,,,,,,,,,,,,,
672.84,11.214,0.1958,,,,,,,,,,,,,,,
672.86,11.2144,0.1962,,,,,,,,,,,,,,,
672.88,11.2148,0.1951,,,,,,,,,,,,,,,
672.9,11.215,0.1949,,,,,,,,,,,,,,,
672.92,11.2154,0.1947,,,,,,,,,,,,,,,
672.94,11.2158,0.195,,,,,,,,,,,,,,,
672.96,11.216,0.196,,,,,,,,,,,,,,,
672.98,11.2165,0.1949,,,,,,,,,,,,,,,
673,11.2167,0.1948,,,,,,,,,,,,,,,
673.02,11.2171,0.1951,,,,,,,,,,,,,,,
673.04,11.2175,0.1948,,,,,,,,,,,,,,,
673.06,11.2179,0.1957,,,,,,,,,,,,,,,
673.08,11.2181,0.1955,,,,,,,,,,,,,,,
673.1,11.2183,0.1937,,,,,,,,,,,,,,,
673.12,11.2187,0.1957,,,,,,,,,,,,,,,
673.14,11.2192,0.1938,,,,,,,,,,,,,,,
673.16,11.2194,0.1947,,,,,,,,,,,,,,,
673.18,11.2198,0.196,,,,,,,,,,,,,,,
673.2,11.22,0.1933,,,,,,,,,,,,,,,
673.22,11.2204,0.194,,,,,,,,,,,,,,,
673.24,11.2206,0.1939,,,,,,,,,,,,,,,
673.26,11.221,0.1954,,,,,,,,,,,,,,,
673.28,11.2215,0.1957,,,,,,,,,,,,,,,
673.3,11.2217,0.1953,,,,,,,,,,,,,,,
673.32,11.2221,0.1953,,,,,,,,,,,,,,,
673.34,11.2225,0.1953,,,,,,,,,,,,,,,
673.36,11.2227,0.1953,,,,,,,,,,,,,,,
673.38,11.2231,0.1954,,,,,,,,,,,,,,,
673.4,11.2233,0.1959,,,,,,,,,,,,,,,
673.42,11.2237,0.1942,,,,,,,,,,,,,,,
673.44,11.224,0.1953,,,,,,,,,,,,,,,
673.46,11.2244,0.1947,,,,,,,,,,,,,,,
673.48,11.2246,0.1943,,,,,,,,,,,,,,,
673.5,11.225,0.1954,,,,,,,,,,,,,,,
673.52,11.2254,0.1948,,,,,,,,,,,,,,,
673.54,11.2256,0.1957,,,,,,,,,,,,,,,
673.56,11.226,0.1957,,,,,,,,,,,,,,,
673.58,11.2262,0.1951,,,,,,,,,,,,,,,
673.6,11.2267,0.1964,,,,,,,,,,,,,,,
673.62,11.2271,0.1956,,,,,,,,,,,,,,,
673.64,11.2273,0.1945,,,,,,,,,,,,,,,
673.66,11.2277,0.1956,,,,,,,,,,,,,,,
673.68,11.2279,0.1943,,,,,,,,,,,,,,,
673.7,11.2283,0.1949,,,,,,,,,,,,,,,
673.72,11.2285,0.1956,,,,,,,,,,,,,,,
673.74,11.2287,0.1947,,,,,,,,,,,,,,,
673.76,11.2292,0.1958,,,,,,,,,,,,,,,
673.78,11.2294,0.1957,,,,,,,,,,,,,,,
673.8,11.2298,0.195,,,,,,,,,,,,,,,
673.82,11.23,0.1958,,,,,,,,,,,,,,,
673.84,11.2304,0.1944,,,,,,,,,,,,,,,
673.86,11.2308,0.1948,,,,,,,,,,,,,,,
673.88,11.2312,0.1972,,,,,,,,,,,,,,,
673.9,11.2315,0.1946,,,,,,,,,,,,,,,
673.92,11.2319,0.1957,,,,,,,,,,,,,,,
673.94,11.2323,0.1955,,,,,,,,,,,,,,,
673.96,11.2325,0.1952,,,,,,,,,,,,,,,
673.98,11.2329,0.1962,,,,,,,,,,,,,,,
674,11.2333,0.195,,,,,,,,,,,,,,,
674.02,11.2335,0.1956,,,,,,,,,,,,,,,
674.04,11.234,0.1953,,,,,,,,,,,,,,,
674.06,11.2342,0.1954,,,,,,,,,,,,,,,
674.08,11.2346,0.1954,,,,,,,,,,,,,,,
674.1,11.235,0.1946,,,,,,,,,,,,,,,
674.12,11.2352,0.1944,,,,,,,,,,,,,,,
674.14,11.2356,0.195,,,,,,,,,,,,,,,
674.16,11.2358,0.1955,,,,,,,,,,,,,,,
674.18,11.2362,0.196,,,,,,,,,,,,,,,
674.2,11.2367,0.1947,,,,,,,,,,,,,,,
674.22,11.2369,0.195,,,,,,,,,,,,,,,
674.24,11.2373,0.1955,,,,,,,,,,,,,,,
674.26,11.2375,0.1959,,,,,,,,,,,,,,,
674.28,11.2379,0.196,,,,,,,,,,,,,,,
674.3,11.2383,0.1962,,,,,,,,,,,,,,,
674.32,11.2385,0.1955,,,,,,,,,,,,,,,
674.34,11.239,0.1948,,,,,,,,,,,,,,,
674.36,11.2392,0.1958,,,,,,,,,,,,,,,
674.38,11.2396,0.1962,,,,,,,,,,,,,,,
674.4,11.2398,0.1948,,,,,,,,,,,,,,,
674.42,11.24,0.1955,,,,,,,,,,,,,,,
674.44,11.2404,0.1957,,,,,,,,,,,,,,,
674.46,11.2408,0.1965,,,,,,,,,,,,,,,
674.48,11.241,0.1956,,,,,,,,,,,,,,,
674.5,11.2415,0.1942,,,,,,,,,,,,,,,
674.52,11.2419,0.1954,,,,,,,,,,,,,,,
674.54,11.2421,0.1957,,,,,,,,,,,,,,,
674.56,11.2425,0.1935,,,,,,,,,,,,,,,
674.58,11.2429,0.196,,,,,,,,,,,,,,,
674.6,11.2431,0.1962,,,,,,,,,,,,,,,
674.62,11.2435,0.1953,,,,,,,,,,,,,,,
674.64,11.2437,0.1961,,,,,,,,,,,,,,,
674.66,11.2442,0.1943,,,,,,,,,,,,,,,
674.68,11.2446,0.1959,,,,,,,,,,,,,,,
674.7,11.245,0.1954,,,,,,,,,,,,,,,
674.72,11.2452,0.1952,,,,,,,,,,,,,,,
674.74,11.2456,0.1964,,,,,,,,,,,,,,,
674.76,11.246,0.1955,,,,,,,,,,,,,,,
674.78,11.2462,0.196,,,,,,,,,,,,,,,
674.8,11.2467,0.1956,,,,,,,,,,,,,,,
674.82,11.2469,0.1952,,,,,,,,,,,,,,,
674.84,11.2473,0.1951,,,,,,,,,,,,,,,
674.86,11.2477,0.1952,,,,,,,,,,,,,,,
674.88,11.2479,0.1959,,,,,,,,,,,,,,,
674.9,11.2483,0.1965,,,,,,,,,,,,,,,
674.92,11.2485,0.1958,,,,,,,,,,,,,,,
674.94,11.249,0.1954,,,,,,,,,,,,,,,
674.96,11.2494,0.1961,,,,,,,,,,,,,,,
674.98,11.2496,0.1956,,,,,,,,,,,,,,,
675,11.25,0.1952,,,,,,,,,,,,,,,
675.02,11.2502,0.1958,,,,,,,,,,,,,,,
675.04,11.2506,0.1945,,,,,,,,,,,,,,,
675.06,11.251,0.1962,,,,,,,,,,,,,,,
675.08,11.2512,0.1959,,,,,,,,,,,,,,,
675.1,11.2517,0.195,,,,,,,,,,,,,,,
675.12,11.2521,0.1966,,,,,,,,,,,,,,,
675.14,11.2523,0.1941,,,,,,,,,,,,,,,
675.16,11.2527,0.1959,,,,,,,,,,,,,,,
675.18,11.2531,0.1959,,,,,,,,,,,,,,,
675.2,11.2535,0.1951,,,,,,,,,,,,,,,
675.22,11.2537,0.1954,,,,,,,,,,,,,,,
675.24,11.2542,0.196,,,,,,,,,,,,,,,
675.26,11.2546,0.196,,,,,,,,,,,,,,,
675.28,11.2548,0.1962,,,,,,,,,,,,,,,
675.3,11.2552,0.1948,,,,,,,,,,,,,,,
675.32,11.2556,0.1952,,,,,,,,,,,,,,,
675.34,11.2558,0.1964,,,,,,,,,,,,,,,
675.36,11.2562,0.1964,,,,,,,,,,,,,,,
675.38,11.2567,0.1965,,,,,,,,,,,,,,,
675.4,11.2571,0.1958,,,,,,,,,,,,,,,
675.42,11.2573,0.1962,,,,,,,,,,,,,,,
675.44,11.2577,0.1972,,,,,,,,,,,,,,,
675.46,11.2579,0.1951,,,,,,,,,,,,,,,
675.48,11.2581,0.1959,,,,,,,,,,,,,,,
675.5,11.2585,0.1961,,,,,,,,,,,,,,,
675.52,11.2587,0.1952,,,,,,,,,,,,,,,
675.54,11.2592,0.1965,,,,,,,,,,,,,,,
675.56,11.2596,0.1971,,,,,,,,,,,,,,,
675.58,11.2598,0.1958,,,,,,,,,,,,,,,
675.6,11.2602,0.1964,,,,,,,,,,,,,,,
675.62,11.2604,0.195,,,,,,,,,,,,,,,
675.64,11.2608,0.1958,,,,,,,,,,,,,,,
675.66,11.2612,0.1962,,,,,,,,,,,,,,,
675.68,11.2615,0.1957,,,,,,,,,,,,,,,
675.7,11.2619,0.1956,,,,,,,,,,,,,,,
675.72,11.2623,0.1958,,,,,,,,,,,,,,,
675.74,11.2625,0.196,,,,,,,,,,,,,,,
675.76,11.2629,0.1964,,,,,,,,,,,,,,,
675.78,11.2633,0.197,,,,,,,,,,,,,,,
675.8,11.2635,0.1952,,,,,,,,,,,,,,,
675.82,11.264,0.1961,,,,,,,,,,,,,,,
675.84,11.2642,0.195,,,,,,,,,,,,,,,
675.86,11.2646,0.1961,,,,,,,,,,,,,,,
675.88,11.265,0.1959,,,,,,,,,,,,,,,
675.9,11.2652,0.1949,,,,,,,,,,,,,,,
675.92,11.2656,0.1965,,,,,,,,,,,,,,,
675.94,11.2658,0.1955,,,,,,,,,,,,,,,
675.96,11.2662,0.1954,,,,,,,,,,,,,,,
675.98,11.2667,0.196,,,,,,,,,,,,,,,
676,11.2669,0.1953,,,,,,,,,,,,,,,
676.02,11.2671,0.196,,,,,,,,,,,,,,,
676.04,11.2675,0.1969,,,,,,,,,,,,,,,
676.06,11.2677,0.196,,,,,,,,,,,,,,,
676.08,11.2681,0.1959,,,,,,,,,,,,,,,
676.1,11.2683,0.1967,,,,,,,,,,,,,,,
676.12,11.2687,0.1959,,,,,,,,,,,,,,,
676.14,11.2692,0.1963,,,,,,,,,,,,,,,
676.16,11.2694,0.1952,,,,,,,,,,,,,,,
676.18,11.2698,0.196,,,,,,,,,,,,,,,
676.2,11.27,0.1971,,,,,,,,,,,,,,,
676.22,11.2704,0.195,,,,,,,,,,,,,,,
676.24,11.2708,0.1959,,,,,,,,,,,,,,,
676.26,11.271,0.1971,,,,,,,,,,,,,,,
676.28,11.2715,0.1959,,,,,,,,,,,,,,,
676.3,11.2717,0.1966,,,,,,,,,,,,,,,
676.32,11.2721,0.1957,,,,,,,,,,,,,,,
676.34,11.2725,0.1958,,,,,,,,,,,,,,,
676.36,11.2727,0.1967,,,,,,,,,,,,,,,
676.38,11.2731,0.1963,,,,,,,,,,,,,,,
676.4,11.2735,0.1964,,,,,,,,,,,,,,,
676.42,11.2737,0.1952,,,,,,,,,,,,,,,
676.44,11.2742,0.1952,,,,,,,,,,,,,,,
676.46,11.2744,0.1965,,,,,,,,,,,,,,,
676.48,11.2748,0.1967,,,,,,,,,,,,,,,
676.5,11.2752,0.1951,,,,,,,,,,,,,,,
676.52,11.2756,0.196,,,,,,,,,,,,,,,
676.54,11.2758,0.1965,,,,,,,,,,,,,,,
676.56,11.2762,0.1958,,,,,,,,,,,,,,,
676.58,11.2765,0.1965,,,,,,,,,,,,,,,
676.6,11.2769,0.1941,,,,,,,,,,,,,,,
676.62,11.2773,0.1961,,,,,,,,,,,,,,,
