Results Table 1,,,,,,,,,,,,,,,,,
,Specimen label,,,,,,,,,,,,,,,,
5623.11,93.7185,0.2157,,,,,,,,,,,,,,,
5623.13,93.7187,0.2154,,,,,,,,,,,,,,,
5623.15,93.7192,0.2172,,,,,,,,,,,,,,,
5623.17,93.7196,0.2154,,,,,,,,,,,,,,,
5623.19,93.7198,0.2161,,,,,,,,,,,,,,,
5623.21,93.7202,0.2154,,,,,,,,,,,,,,,
5623.23,93.7204,0.2147,,,,,,,,,,,,,,,
5623.25,93.7208,0.2164,,,,,,,,,,,,,,,
5623.27,93.7212,0.2157,,,,,,,,,,,,,,,
5623.29,93.7217,0.2158,,,,,,,,,,,,,,,
5623.31,93.7219,0.2158,,,,,,,,,,,,,,,
5623.33,93.7221,0.216,,,,,,,,,,,,,,,
5623.35,93.7225,0.2162,,,,,,,,,,,,,,,
5623.37,93.7229,0.2157,,,,,,,,,,,,,,,
5623.39,93.7231,0.2157,,,,,,,,,,,,,,,
5623.41,93.7235,0.2159,,,,,,,,,,,,,,,
5623.43,93.7239,0.2162,,,,,,,,,,,,,,,
5623.45,93.7242,0.2155,,,,,,,,,,,,,,,
5623.47,93.7246,0.2164,,,,,,,,,,,,,,,
5623.49,93.7248,0.2156,,,,,,,,,,,,,,,
5623.51,93.7252,0.215,,,,,,,,,,,,,,,
5623.53,93.7254,0.2172,,,,,,,,,,,,,,,
5623.55,93.7258,0.216,,,,,,,,,,,,,,,
5623.57,93.726,0.2159,,,,,,,,,,,,,,,
5623.59,93.7264,0.2157,,,,,,,,,,,,,,,
5623.61,93.7267,0.2153,,,,,,,,,,,,,,,
5623.63,93.7271,0.2166,,,,,,,,,,,,,,,
5623.65,93.7273,0.2163,,,,,,,,,,,,,,,
5623.67,93.7277,0.216,,,,,,,,,,,,,,,
5623.69,93.7279,0.216,,,,,,,,,,,,,,,
5623.71,93.7283,0.2157,,,,,,,,,,,,,,,
5623.73,93.7287,0.2163,,,,,,,,,,,,,,,
5623.75,93.7289,0.2149,,,,,,,,,,,,,,,
5623.77,93.7294,0.216,,,,,,,,,,,,,,,
5623.79,93.7298,0.2168,,,,,,,,,,,,,,,
5623.81,93.73,0.2154,,,,,,,,,,,,,,,
5623.83,93.7304,0.2155,,,,,,,,,,,,,,,
5623.85,93.7308,0.2163,,,,,,,,,,,,,,,
5623.87,93.731,0.2155,,,,,,,,,,,,,,,
5623.89,93.7314,0.2149,,,,,,,,,,,,,,,
5623.91,93.7317,0.2164,,,,,,,,,,,,,,,
5623.93,93.7321,0.2143,,,,,,,,,,,,,,,
5623.95,93.7325,0.2161,,,,,,,,,,,,,,,
5623.97,93.7327,0.216,,,,,,,,,,,,,,,
5623.99,93.7331,0.215,,,,,,,,,,,,,,,
5624.01,93.7335,0.2164,,,,,,,,,,,,,,,
5624.03,93.7337,0.2162,,,,,,,,,,,,,,,
5624.05,93.7339,0.2154,,,,,,,,,,,,,,,
5624.07,93.7344,0.2149,,,,,,,,,,,,,,,
5624.09,93.7348,0.215,,,,,,,,,,,,,,,
5624.11,93.735,0.2151,,,,,,,,,,,,,,,
5624.13,93.7354,0.2154,,,,,,,,,,,,,,,
5624.15,93.7356,0.2164,,,,,,,,,,,,,,,
5624.17,93.736,0.2163,,,,,,,,,,,,,,,
5624.19,93.7365,0.2156,,,,,,,,,,,,,,,
5624.21,93.7367,0.2154,,,,,,,,,,,,,,,
5624.23,93.7371,0.2162,,,,,,,,,,,,,,,
5624.25,93.7373,0.2151,,,,,,,,,,,,,,,
5624.27,93.7377,0.2158,,,,,,,,,,,,,,,
5624.29,93.7379,0.216,,,,,,,,,,,,,,,
5624.31,93.7383,0.2152,,,,,,,,,,,,,,,
5624.33,93.7385,0.2168,,,,,,,,,,,,,,,
5624.35,93.7389,0.2159,,,,,,,,,,,,,,,
5624.37,93.7394,0.2158,,,,,,,,,,,,,,,
5624.39,93.7396,0.2167,,,,,,,,,,,,,,,
5624.41,93.74,0.2152,,,,,,,,,,,,,,,
5624.43,93.7404,0.2158,,,,,,,,,,,,,,,
5624.45,93.7406,0.215,,,,,,,,,,,,,,,
5624.47,93.741,0.2158,,,,,,,,,,,,,,,
5624.49,93.7414,0.2162,,,,,,,,,,,,,,,
5624.51,93.7417,0.2146,,,,,,,,,,,,,,,
5624.53,93.7421,0.2159,,,,,,,,,,,,,,,
5624.55,93.7425,0.2153,,,,,,,,,,,,,,,
5624.57,93.7427,0.2157,,,,,,,,,,,,,,,
5624.59,93.7431,0.2147,,,,,,,,,,,,,,,
5624.61,93.7435,0.2163,,,,,,,,,,,,,,,
5624.63,93.7439,0.2162,,,,,,,,,,,,,,,
5624.65,93.7442,0.2155,,,,,,,,,,,,,,,
5624.67,93.7446,0.2165,,,,,,,,,,,,,,,
5624.69,93.745,0.215,,,,,,,,,,,,,,,
5624.71,93.7454,0.2169,,,,,,,,,,,,,,,
5624.73,93.7456,0.2155,,,,,,,,,,,,,,,
5624.75,93.7458,0.2153,,,,,,,,,,,,,,,
5624.77,93.7462,0.2151,,,,,,,,,,,,,,,
5624.79,93.7467,0.2153,,,,,,,,,,,,,,,
5624.81,93.7469,0.2165,,,,,,,,,,,,,,,
5624.83,93.7473,0.2163,,,,,,,,,,,,,,,
5624.85,93.7475,0.217,,,,,,,,,,,,,,,
5624.87,93.7479,0.2165,,,,,,,,,,,,,,,
5624.89,93.7483,0.2149,,,,,,,,,,,,,,,
5624.91,93.7485,0.216,,,,,,,,,,,,,,,
5624.93,93.7489,0.216,,,,,,,,,,,,,,,
5624.95,93.7492,0.2149,,,,,,,,,,,,,,,
5624.97,93.7496,0.2164,,,,,,,,,,,,,,,
5624.99,93.75,0.2168,,,,,,,,,,,,,,,
5625.01,93.7504,0.2156,,,,,,,,,,,,,,,
5625.03,93.7506,0.2164,,,,,,,,,,,,,,,
5625.05,93.751,0.2156,,,,,,,,,,,,,,,
5625.07,93.7514,0.215,,,,,,,,,,,,,,,
5625.09,93.7517,0.217,,,,,,,,,,,,,,,
5625.11,93.7521,0.2149,,,,,,,,,,,,,,,
5625.13,93.7525,0.2161,,,,,,,,,,,,,,,
5625.15,93.7527,0.2167,,,,,,,,,,,,,,,
5625.17,93.7531,0.2154,,,,,,,,,,,,,,,
5625.19,93.7535,0.2161,,,,,,,,,,,,,,,
5625.21,93.7537,0.2164,,,,,,,,,,,,,,,
5625.23,93.7542,0.216,,,,,,,,,,,,,,,
5625.25,93.7544,0.2152,,,,,,,,,,,,,,,
5625.27,93.7548,0.2154,,,,,,,,,,,,,,,
5625.29,93.7552,0.2149,,,,,,,,,,,,,,,
5625.31,93.7554,0.2147,,,,,,,,,,,,,,,
5625.33,93.7556,0.2167,,,,,,,,,,,,,,,
5625.35,93.756,0.2163,,,,,,,,,,,,,,,
5625.37,93.7564,0.2162,,,,,,,,,,,,,,,
5625.39,93.7567,0.2153,,,,,,,,,,,,,,,
5625.41,93.7569,0.216,,,,,,,,,,,,,,,
5625.43,93.7573,0.2156,,,,,,,,,,,,,,,
5625.45,93.7577,0.2155,,,,,,,,,,,,,,,
5625.47,93.7579,0.2166,,,,,,,,,,,,,,,
5625.49,93.7583,0.2146,,,,,,,,,,,,,,,
5625.51,93.7585,0.2161,,,,,,,,,,,,,,,
5625.53,93.7589,0.216,,,,,,,,,,,,,,,
5625.55,93.7594,0.2149,,,,,,,,,,,,,,,
5625.57,93.7596,0.216,,,,,,,,,,,,,,,
5625.59,93.76,0.2155,,,,,,,,,,,,,,,
5625.61,93.7602,0.216,,,,,,,,,,,,,,,
5625.63,93.7606,0.2169,,,,,,,,,,,,,,,
5625.65,93.761,0.2156,,,,,,,,,,,,,,,
5625.67,93.7612,0.2157,,,,,,,,,,,,,,,
5625.69,93.7617,0.2166,,,,,,,,,,,,,,,
5625.71,93.7621,0.2162,,,,,,,,,,,,,,,
5625.73,93.7623,0.2166,,,,,,,,,,,,,,,
5625.75,93.7627,0.2159,,,,,,,,,,,,,,,
5625.77,93.7629,0.2155,,,,,,,,,,,,,,,
5625.79,93.7633,0.216,,,,,,,,,,,,,,,
5625.81,93.7637,0.2156,,,,,,,,,,,,,,,
5625.83,93.7639,0.2156,,,,,,,,,,,,,,,
5625.85,93.7644,0.2163,,,,,,,,,,,,,,,
5625.87,93.7646,0.2148,,,,,,,,,,,,,,,
5625.89,93.765,0.2164,,,,,,,,,,,,,,,
5625.91,93.7654,0.2165,,,,,,,,,,,,,,,
5625.93,93.7656,0.2163,,,,,,,,,,,,,,,
5625.95,93.7658,0.2172,,,,,,,,,,,,,,,
5625.97,93.7662,0.2156,,,,,,,,,,,,,,,
5625.99,93.7664,0.2159,,,,,,,,,,,,,,,
5626.01,93.7669,0.2154,,,,,,,,,,,,,,,
5626.03,93.7673,0.2171,,,,,,,,,,,,,,,
5626.05,93.7677,0.2161,,,,,,,,,,,,,,,
5626.07,93.7679,0.2145,,,,,,,,,,,,,,,
5626.09,93.7683,0.2157,,,,,,,,,,,,,,,
5626.11,93.7685,0.2157,,,,,,,,,,,,,,,
5626.13,93.7689,0.2158,,,,,,,,,,,,,,,
5626.15,93.7694,0.2156,,,,,,,,,,,,,,,
5626.17,93.7696,0.2167,,,,,,,,,,,,,,,
5626.19,93.77,0.2152,,,,,,,,,,,,,,,
5626.21,93.7702,0.2163,,,,,,,,,,,,,,,
5626.23,93.7706,0.217,,,,,,,,,,,,,,,
5626.25,93.771,0.2148,,,,,,,,,,,,,,,
5626.27,93.7712,0.216,,,,,,,,,,,,,,,
5626.29,93.7717,0.2157,,,,,,,,,,,,,,,
5626.31,93.7719,0.2154,,,,,,,,,,,,,,,
5626.33,93.7723,0.2161,,,,,,,,,,,,,,,
5626.35,93.7727,0.2153,,,,,,,,,,,,,,,
5626.37,93.7731,0.2152,,,,,,,,,,,,,,,
5626.39,93.7733,0.2155,,,,,,,,,,,,,,,
5626.41,93.7737,0.2156,,,,,,,,,,,,,,,
5626.43,93.7739,0.2152,,,,,,,,,,,,,,,
5626.45,93.7744,0.2154,,,,,,,,,,,,,,,
5626.47,93.7748,0.217,,,,,,,,,,,,,,,
5626.49,93.775,0.2157,,,,,,,,,,,,,,,
5626.51,93.7754,0.2163,,,,,,,,,,,,,,,
5626.53,93.7758,0.2155,,,,,,,,,,,,,,,
5626.55,93.776,0.2168,,,,,,,,,,,,,,,
5626.57,93.7762,0.2162,,,,,,,,,,,,,,,
5626.59,93.7767,0.2159,,,,,,,,,,,,,,,
5626.61,93.7771,0.2165,,,,,,,,,,,,,,,
5626.63,93.7773,0.216,,,,,,,,,,,,,,,
5626.65,93.7777,0.2175,,,,,,,,,,,,,,,
5626.67,93.7779,0.2163,,,,,,,,,,,,,,,
5626.69,93.7783,0.2167,,,,,,,,,,,,,,,
5626.71,93.7787,0.2166,,,,,,,,,,,,,,,
5626.73,93.7789,0.2164,,,,,,,,,,,,,,,
5626.75,93.7794,0.2169,,,,,,,,,,,,,,,
5626.77,93.7796,0.2157,,,,,,,,,,,,,,,
5626.79,93.78,0.2155,,,,,,,,,,,,,,,
5626.81,93.7802,0.2167,,,,,,,,,,,,,,,
5626.83,93.7806,0.2173,,,,,,,,,,,,,,,
5626.85,93.781,0.2162,,,,,,,,,,,,,,,
5626.87,93.7812,0.2166,,,,,,,,,,,,,,,
5626.89,93.7817,0.2157,,,,,,,,,,,,,,,
5626.91,93.7821,0.2154,,,,,,,,,,,,,,,
5626.93,93.7823,0.2175,,,,,,,,,,,,,,,
5626.95,93.7827,0.2154,,,,,,,,,,,,,,,
5626.97,93.7831,0.2153,,,,,,,,,,,,,,,
5626.99,93.7833,0.2164,,,,,,,,,,,,,,,
5627.01,93.7837,0.2156,,,,,,,,,,,,,,,
5627.03,93.7842,0.2162,,,,,,,,,,,,,,,
5627.05,93.7844,0.2157,,,,,,,,,,,,,,,
5627.07,93.7848,0.2157,,,,,,,,,,,,,,,
5627.09,93.7852,0.2167,,,,,,,,,,,,,,,
5627.11,93.7854,0.2162,,,,,,,,,,,,,,,
5627.13,93.7856,0.216,,,,,,,,,,,,,,,
5627.15,93.786,0.215,,,,,,,,,,,,,,,
5627.17,93.7862,0.216,,,,,,,,,,,,,,,
5627.19,93.7867,0.216,,,,,,,,,,,,,,,
5627.21,93.7871,0.2156,,,,,,,,,,,,,,,
5627.23,93.7873,0.216,,,,,,,,,,,,,,,
5627.25,93.7877,0.2157,,,,,,,,,,,,,,,
5627.27,93.7881,0.2145,,,,,,,,,,,,,,,
5627.29,93.7883,0.2146,,,,,,,,,,,,,,,
5627.31,93.7887,0.2157,,,,,,,,,,,,,,,
5627.33,93.7892,0.2139,,,,,,,,,,,,,,,
5627.35,93.7894,0.216,,,,,,,,,,,,,,,
5627.37,93.7898,0.2153,,,,,,,,,,,,,,,
5627.39,93.7902,0.2144,,,,,,,,,,,,,,,
5627.41,93.7904,0.2166,,,,,,,,,,,,,,,
5627.43,93.7908,0.2137,,,,,,,,,,,,,,,
5627.45,93.7912,0.2134,,,,,,,,,,,,,,,
5627.47,93.7915,0.2142,,,,,,,,,,,,,,,
5627.49,93.7919,0.2129,,,,,,,,,,,,,,,
5627.51,93.7921,0.2132,,,,,,,,,,,,,,,
5627.53,93.7925,0.2127,,,,,,,,,,,,,,,
5627.55,93.7929,0.2128,,,,,,,,,,,,,,,
5627.57,93.7931,0.2146,,,,,,,,,,,,,,,
5627.59,93.7935,0.2151,,,,,,,,,,,,,,,
5627.61,93.7937,0.2155,,,,,,,,,,,,,,,
5627.63,93.7942,0.2148,,,,,,,,,,,,,,,
5627.65,93.7944,0.2157,,,,,,,,,,,,,,,
5627.67,93.7948,0.2154,,,,,,,,,,,,,,,
5627.69,93.7952,0.215,,,,,,,,,,,,,,,
5627.71,93.7954,0.2147,,,,,,,,,,,,,,,
5627.73,93.7956,0.2139,,,,,,,,,,,,,,,
5627.75,93.796,0.2128,,,,,,,,,,,,,,,
5627.77,93.7964,0.2144,,,,,,,,,,,,,,,
5627.79,93.7967,0.2158,,,,,,,,,,,,,,,
5627.81,93.7971,0.2148,,,,,,,,,,,,,,,
5627.83,93.7973,0.2156,,,,,,,,,,,,,,,
5627.85,93.7977,0.2153,,,,,,,,,,,,,,,
5627.87,93.7981,0.2148,,,,,,,,,,,,,,,
5627.89,93.7983,0.2149,,,,,,,,,,,,,,,
5627.91,93.7987,0.2138,,,,,,,,,,,,,,,
5627.93,93.799,0.2135,,,,,,,,,,,,,,,
5627.95,93.7994,0.2136,,,,,,,,,,,,,,,
5627.97,93.7998,0.2131,,,,,,,,,,,,,,,
5627.99,93.8,0.2133,,,,,,,,,,,,,,,
5628.01,93.8004,0.2144,,,,,,,,,,,,,,,
5628.03,93.8006,0.2154,,,,,,,,,,,,,,,
5628.05,93.801,0.2147,,,,,,,,,,,,,,,
5628.07,93.8014,0.2144,,,,,,,,,,,,,,,
5628.09,93.8017,0.214,,,,,,,,,,,,,,,
5628.11,93.8021,0.217,,,,,,,,,,,,,,,
5628.13,93.8025,0.2152,,,,,,,,,,,,,,,
5628.15,93.8027,0.2145,,,,,,,,,,,,,,,
5628.17,93.8031,0.2161,,,,,,,,,,,,,,,
5628.19,93.8033,0.2146,,,,,,,,,,,,,,,
5628.21,93.8037,0.2151,,,,,,,,,,,,,,,
5628.23,93.8039,0.2153,,,,,,,,,,,,,,,
5628.25,93.8044,0.2153,,,,,,,,,,,,,,,
5628.27,93.8048,0.2157,,,,,,,,,,,,,,,
5628.29,93.805,0.2153,,,,,,,,,,,,,,,
5628.31,93.8054,0.2154,,,,,,,,,,,,,,,
5628.33,93.8056,0.2137,,,,,,,,,,,,,,,
5628.35,93.806,0.2125,,,,,,,,,,,,,,,
5628.37,93.8062,0.2133,,,,,,,,,,,,,,,
5628.39,93.8067,0.2124,,,,,,,,,,,,,,,
5628.41,93.8069,0.2135,,,,,,,,,,,,,,,
5628.43,93.8073,0.2131,,,,,,,,,,,,,,,
5628.45,93.8077,0.2129,,,,,,,,,,,,,,,
5628.47,93.8079,0.2126,,,,,,,,,,,,,,,
5628.49,93.8081,0.2142,,,,,,,,,,,,,,,
5628.51,93.8085,0.2134,,,,,,,,,,,,,,,
5628.53,93.809,0.2133,,,,,,,,,,,,,,,
5628.55,93.8092,0.2151,,,,,,,,,,,,,,,
5628.57,93.8096,0.2127,,,,,,,,,,,,,,,
5628.59,93.81,0.2137,,,,,,,,,,,,,,,
5628.61,93.8104,0.2131,,,,,,,,,,,,,,,
5628.63,93.8106,0.2124,,,,,,,,,,,,,,,
5628.65,93.811,0.2138,,,,,,,,,,,,,,,
5628.67,93.8112,0.2134,,,,,,,,,,,,,,,
5628.69,93.8117,0.2137,,,,,,,,,,,,,,,
5628.71,93.8121,0.2138,,,,,,,,,,,,,,,
5628.73,93.8123,0.2134,,,,,,,,,,,,,,,
5628.75,93.8127,0.2129,,,,,,,,,,,,,,,
5628.77,93.8131,0.2136,,,,,,,,,,,,,,,
5628.79,93.8133,0.2138,,,,,,,,,,,,,,,
5628.81,93.8137,0.2132,,,,,,,,,,,,,,,
5628.83,93.8139,0.213,,,,,,,,,,,,,,,
5628.85,93.8144,0.2131,,,,,,,,,,,,,,,
5628.87,93.8148,0.2139,,,,,,,,,,,,,,,
5628.89,93.815,0.2124,,,,,,,,,,,,,,,
5628.91,93.8154,0.213,,,,,,,,,,,,,,,
5628.93,93.8156,0.2135,,,,,,,,,,,,,,,
5628.95,93.816,0.212,,,,,,,,,,,,,,,
5628.97,93.8162,0.2131,,,,,,,,,,,,,,,
5628.99,93.8167,0.2124,,,,,,,,,,,,,,,
5629.01,93.8169,0.2129,,,,,,,,,,,,,,,
5629.03,93.8173,0.2133,,,,,,,,,,,,,,,
5629.05,93.8177,0.2132,,,,,,,,,,,,,,,
5629.07,93.8179,0.2141,,,,,,,,,,,,,,,
5629.09,93.8183,0.2138,,,,,,,,,,,,,,,
5629.11,93.8185,0.2126,,,,,,,,,,,,,,,
5629.13,93.8189,0.2132,,,,,,,,,,,,,,,
5629.15,93.8192,0.2134,,,,,,,,,,,,,,,
5629.17,93.8196,0.2133,,,,,,,,,,,,,,,
5629.19,93.8198,0.213,,,,,,,,,,,,,,,
5629.21,93.8202,0.2132,,,,,,,,,,,,,,,
5629.23,93.8206,0.2126,,,,,,,,,,,,,,,
5629.25,93.8208,0.2138,,,,,,,,,,,,,,,
5629.27,93.8212,0.2117,,,,,,,,,,,,,,,
5629.29,93.8217,0.2142,,,,,,,,,,,,,,,
5629.31,93.8221,0.215,,,,,,,,,,,,,,,
5629.33,93.8223,0.2149,,,,,,,,,,,,,,,
5629.35,93.8227,0.2146,,,,,,,,,,,,,,,
5629.37,93.8231,0.2126,,,,,,,,,,,,,,,
5629.39,93.8233,0.2148,,,,,,,,,,,,,,,
5629.41,93.8237,0.2156,,,,,,,,,,,,,,,
5629.43,93.8242,0.216,,,,,,,,,,,,,,,
5629.45,93.8244,0.2149,,,,,,,,,,,,,,,
5629.47,93.8248,0.2155,,,,,,,,,,,,,,,
5629.49,93.825,0.2156,,,,,,,,,,,,,,,
5629.51,93.8254,0.2157,,,,,,,,,,,,,,,
5629.53,93.8256,0.2161,,,,,,,,,,,,,,,
5629.55,93.826,0.2159,,,,,,,,,,,,,,,
5629.57,93.8262,0.2153,,,,,,,,,,,,,,,
5629.59,93.8267,0.2143,,,,,,,,,,,,,,,
5629.61,93.8269,0.2141,,,,,,,,,,,,,,,
5629.63,93.8273,0.2157,,,,,,,,,,,,,,,
5629.65,93.8277,0.2143,,,,,,,,,,,,,,,
5629.67,93.8279,0.2161,,,,,,,,,,,,,,,
5629.69,93.8283,0.2154,,,,,,,,,,,,,,,
5629.71,93.8287,0.2141,,,,,,,,,,,,,,,
5629.73,93.8292,0.2164,,,,,,,,,,,,,,,
5629.75,93.8294,0.2157,,,,,,,,,,,,,,,
5629.77,93.8298,0.2154,,,,,,,,,,,,,,,
5629.79,93.83,0.2161,,,,,,,,,,,,,,,
5629.81,93.8304,0.2146,,,,,,,,,,,,,,,
5629.83,93.8308,0.215,,,,,,,,,,,,,,,
5629.85,93.831,0.2159,,,,,,,,,,,,,,,
5629.87,93.8315,0.2158,,,,,,,,,,,,,,,
5629.89,93.8319,0.2159,,,,,,,,,,,,,,,
5629.91,93.8321,0.2164,,,,,,,,,,,,,,,
5629.93,93.8325,0.2157,,,,,,,,,,,,,,,
5629.95,93.8327,0.2164,,,,,,,,,,,,,,,
5629.97,93.8331,0.2164,,,,,,,,,,,,,,,
5629.99,93.8335,0.2147,,,,,,,,,,,,,,,
5630.01,93.8337,0.216,,,,,,,,,,,,,,,
5630.03,93.8342,0.2155,,,,,,,,,,,,,,,
5630.05,93.8344,0.216,,,,,,,,,,,,,,,
5630.07,93.8348,0.2152,,,,,,,,,,,,,,,
5630.09,93.835,0.2155,,,,,,,,,,,,,,,
5630.11,93.8354,0.2167,,,,,,,,,,,,,,,
5630.13,93.8356,0.2156,,,,,,,,,,,,,,,
5630.15,93.836,0.2158,,,,,,,,,,,,,,,
5630.17,93.8362,0.2157,,,,,,,,,,,,,,,
5630.19,93.8367,0.2153,,,,,,,,,,,,,,,
5630.21,93.8371,0.2158,,,,,,,,,,,,,,,
5630.23,93.8373,0.2161,,,,,,,,,,,,,,,
5630.25,93.8375,0.2152,,,,,,,,,,,,,,,
5630.27,93.8379,0.2154,,,,,,,,,,,,,,,
5630.29,93.8383,0.2146,,,,,,,,,,,,,,,
5630.31,93.8385,0.2143,,,,,,,,,,,,,,,
5630.33,93.8389,0.2147,,,,,,,,,,,,,,,
5630.35,93.8394,0.2144,,,,,,,,,,,,,,,
5630.37,93.8396,0.2152,,,,,,,,,,,,,,,
5630.39,93.84,0.2159,,,,,,,,,,,,,,,
5630.41,93.8404,0.2158,,,,,,,,,,,,,,,
5630.43,93.8406,0.2173,,,,,,,,,,,,,,,
5630.45,93.841,0.2147,,,,,,,,,,,,,,,
5630.47,93.8414,0.2155,,,,,,,,,,,,,,,
5630.49,93.8417,0.2173,,,,,,,,,,,,,,,
5630.51,93.8421,0.2146,,,,,,,,,,,,,,,
5630.53,93.8423,0.2158,,,,,,,,,,,,,,,
5630.55,93.8427,0.2148,,,,,,,,,,,,,,,
5630.57,93.8429,0.2144,,,,,,,,,,,,,,,
5630.59,93.8433,0.2148,,,,,,,,,,,,,,,
5630.61,93.8437,0.2145,,,,,,,,,,,,,,,
5630.63,93.8439,0.2155,,,,,,,,,,,,,,,
5630.65,93.8444,0.2151,,,,,,,,,,,,,,,
5630.67,93.8446,0.2159,,,,,,,,,,,,,,,
5630.69,93.845,0.2162,,,,,,,,,,,,,,,
5630.71,93.8452,0.2156,,,,,,,,,,,,,,,
5630.73,93.8456,0.216,,,,,,,,,,,,,,,
5630.75,93.8458,0.2149,,,,,,,,,,,,,,,
5630.77,93.8462,0.2146,,,,,,,,,,,,,,,
5630.79,93.8465,0.215,,,,,,,,,,,,,,,
5630.81,93.8469,0.217,,,,,,,,,,,,,,,
5630.83,93.8471,0.2147,,,,,,,,,,,,,,,
5630.85,93.8473,0.2146,,,,,,,,,,,,,,,
5630.87,93.8477,0.2143,,,,,,,,,,,,,,,
5630.89,93.8481,0.2133,,,,,,,,,,,,,,,
5630.91,93.8483,0.2147,,,,,,,,,,,,,,,
5630.93,93.8487,0.2152,,,,,,,,,,,,,,,
5630.95,93.8489,0.2155,,,,,,,,,,,,,,,
5630.97,93.8494,0.2155,,,,,,,,,,,,,,,
5630.99,93.8498,0.2146,,,,,,,,,,,,,,,
5631.01,93.85,0.2144,,,,,,,,,,,,,,,
5631.03,93.8504,0.2154,,,,,,,,,,,,,,,
5631.05,93.8506,0.2154,,,,,,,,,,,,,,,
5631.07,93.851,0.2159,,,,,,,,,,,,,,,
5631.09,93.8514,0.2161,,,,,,,,,,,,,,,
5631.11,93.8517,0.2159,,,,,,,,,,,,,,,
5631.13,93.8521,0.217,,,,,,,,,,,,,,,
5631.15,93.8523,0.2165,,,,,,,,,,,,,,,
5631.17,93.8527,0.2144,,,,,,,,,,,,,,,
5631.19,93.8531,0.2146,,,,,,,,,,,,,,,
5631.21,93.8535,0.2133,,,,,,,,,,,,,,,
5631.23,93.8537,0.2148,,,,,,,,,,,,,,,
5631.25,93.8541,0.2132,,,,,,,,,,,,,,,
5631.27,93.8544,0.2124,,,,,,,,,,,,,,,
5631.29,93.8548,0.2142,,,,,,,,,,,,,,,
5631.31,93.8552,0.2138,,,,,,,,,,,,,,,
5631.33,93.8554,0.2142,,,,,,,,,,,,,,,
5631.35,93.8556,0.2127,,,,,,,,,,,,,,,
5631.37,93.856,0.2122,,,,,,,,,,,,,,,
5631.39,93.8564,0.2134,,,,,,,,,,,,,,,
5631.41,93.8567,0.2131,,,,,,,,,,,,,,,
5631.43,93.8571,0.2123,,,,,,,,,,,,,,,
5631.45,93.8573,0.212,,,,,,,,,,,,,,,
5631.47,93.8577,0.2129,,,,,,,,,,,,,,,
5631.49,93.8579,0.2129,,,,,,,,,,,,,,,
5631.51,93.8583,0.2135,,,,,,,,,,,,,,,
5631.53,93.8587,0.213,,,,,,,,,,,,,,,
5631.55,93.8589,0.2135,,,,,,,,,,,,,,,
5631.57,93.8594,0.2154,,,,,,,,,,,,,,,
5631.59,93.8598,0.2131,,,,,,,,,,,,,,,
5631.61,93.86,0.2132,,,,,,,,,,,,,,,
5631.63,93.8604,0.2133,,,,,,,,,,,,,,,
5631.65,93.8606,0.2126,,,,,,,,,,,,,,,
5631.67,93.861,0.2144,,,,,,,,,,,,,,,
5631.69,93.8614,0.2134,,,,,,,,,,,,,,,
5631.71,93.8617,0.2125,,,,,,,,,,,,,,,
5631.73,93.8621,0.2136,,,,,,,,,,,,,,,
5631.75,93.8625,0.2128,,,,,,,,,,,,,,,
5631.77,93.8627,0.2131,,,,,,,,,,,,,,,
5631.79,93.8631,0.2131,,,,,,,,,,,,,,,
5631.81,93.8635,0.2123,,,,,,,,,,,,,,,
5631.83,93.8637,0.213,,,,,,,,,,,,,,,
5631.85,93.8642,0.2132,,,,,,,,,,,,,,,
5631.87,93.8644,0.2137,,,,,,,,,,,,,,,
5631.89,93.8648,0.2133,,,,,,,,,,,,,,,
5631.91,93.8652,0.2126,,,,,,,,,,,,,,,
5631.93,93.8654,0.2126,,,,,,,,,,,,,,,
5631.95,93.8656,0.2123,,,,,,,,,,,,,,,
5631.97,93.866,0.2119,,,,,,,,,,,,,,,
5631.99,93.8664,0.2138,,,,,,,,,,,,,,,
5632.01,93.8667,0.2138,,,,,,,,,,,,,,,
5632.03,93.8671,0.2154,,,,,,,,,,,,,,,
5632.05,93.8673,0.2168,,,,,,,,,,,,,,,
5632.07,93.8677,0.2153,,,,,,,,,,,,,,,
5632.09,93.8681,0.2165,,,,,,,,,,,,,,,
5632.11,93.8683,0.2161,,,,,,,,,,,,,,,
5632.13,93.8687,0.2158,,,,,,,,,,,,,,,
5632.15,93.8692,0.215,,,,,,,,,,,,,,,
5632.17,93.8694,0.2162,,,,,,,,,,,,,,,
5632.19,93.8698,0.2154,,,,,,,,,,,,,,,
5632.21,93.8702,0.2152,,,,,,,,,,,,,,,
5632.23,93.8706,0.2166,,,,,,,,,,,,,,,
5632.25,93.8708,0.2157,,,,,,,,,,,,,,,
5632.27,93.8712,0.2161,,,,,,,,,,,,,,,
5632.29,93.8714,0.2158,,,,,,,,,,,,,,,
5632.31,93.8719,0.2155,,,,,,,,,,,,,,,
5632.33,93.8723,0.2162,,,,,,,,,,,,,,,
5632.35,93.8725,0.2152,,,,,,,,,,,,,,,
5632.37,93.8729,0.2164,,,,,,,,,,,,,,,
5632.39,93.8733,0.2157,,,,,,,,,,,,,,,
5632.41,93.8735,0.2168,,,,,,,,,,,,,,,
5632.43,93.8739,0.2171,,,,,,,,,,,,,,,
5632.45,93.8742,0.2153,,,,,,,,,,,,,,,
